query_index,query,citation_id,title,url,registrable_domain,start_index,end_index,cited_text
214,number of states  have outlawed abortion,6,Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban,https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai,apnews.com,1801,1963,[Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai)
214,number of states  have outlawed abortion,7,Indiana abortions fall to zero,https://www.axios.com/local/indianapolis/2023/11/16/indiana-abortion-ban-zero-procedures?utm_source=openai,axios.com,1999,2139,[Indiana abortions fall to zero](https://www.axios.com/local/indianapolis/2023/11/16/indiana-abortion-ban-zero-procedures?utm_source=openai)
214,number of states  have outlawed abortion,8,US conservatives revive the battle over abortion access,https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai,lemonde.fr,2178,2391,[US conservatives revive the battle over abortion access](https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai)
215,How many states have banned abortions,1,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,732,838,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
215,How many states have banned abortions,2,Abortion in South Carolina,https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai,en.wikipedia.org,946,1042,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai))
215,How many states have banned abortions,3,2024 Nebraska Initiative 434,https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai,en.wikipedia.org,1108,1206,([en.wikipedia.org](https://en.wikipedia.org/wiki/2024_Nebraska_Initiative_434?utm_source=openai))
215,How many states have banned abortions,4,Where abortion stands in each state a year since the overturning of Roe v. Wade - Good Morning America,https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai,goodmorningamerica.com,1311,1460,([goodmorningamerica.com](https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai))
215,How many states have banned abortions,5,Here's where abortions are now banned or severely restricted | WFAE 90.7 - Charlotte's NPR News Source,https://www.wfae.org/united-states-world/2022-06-24/heres-where-abortions-are-now-banned-or-severely-restricted?utm_source=openai,wfae.org,1602,1745,([wfae.org](https://www.wfae.org/united-states-world/2022-06-24/heres-where-abortions-are-now-banned-or-severely-restricted?utm_source=openai))
216,how many states abortion illegal,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,611,740,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
217,Number of states that have outlawed abortion,1,A state-by-state breakdown of current abortion laws in the US,https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai,scrippsnews.com,420,562,([scrippsnews.com](https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai))
218,States outlawing abortion,1,Idaho's New Law Will Punish Anyone Helping a Minor Access an Out-of-State Abortion With Up to 5 Years in Prison,https://time.com/6269586/idaho-abortion-law-minor-access/?utm_source=openai,time.com,724,813,([time.com](https://time.com/6269586/idaho-abortion-law-minor-access/?utm_source=openai))
218,States outlawing abortion,2,Abortion in Mississippi,https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai,en.wikipedia.org,1131,1224,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai))
218,States outlawing abortion,3,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2187,2293,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
218,States outlawing abortion,4,Heartbeat Protection Act,https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai,en.wikipedia.org,2459,2553,([en.wikipedia.org](https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai))
218,States outlawing abortion,5,Where abortion stands in each state a year since the overturning of Roe v. Wade - Good Morning America,https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai,goodmorningamerica.com,2702,2851,([goodmorningamerica.com](https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai))
218,States outlawing abortion,6,Where abortion stands in each state a year since the overturning of Roe v. Wade - Good Morning America,https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai,goodmorningamerica.com,3019,3168,([goodmorningamerica.com](https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai))
218,States outlawing abortion,7,Abortion in South Carolina,https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai,en.wikipedia.org,3357,3453,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai))
218,States outlawing abortion,8,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,3821,3914,([apnews.com](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai))
218,States outlawing abortion,9,Abortion Law State Map | American Center for Law and Justice,https://aclj.org/abortion?utm_source=openai,aclj.org,4357,4414,([aclj.org](https://aclj.org/abortion?utm_source=openai))
218,States outlawing abortion,10,Illinois House Bill 4664,https://en.wikipedia.org/wiki/Illinois_House_Bill_4664?utm_source=openai,en.wikipedia.org,4683,4777,([en.wikipedia.org](https://en.wikipedia.org/wiki/Illinois_House_Bill_4664?utm_source=openai))
218,States outlawing abortion,11,A Continuing Saga: Ending Abortion Restrictions in States with Constitutional Protections | KFF,https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai,kff.org,5060,5221,([kff.org](https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai))
218,States outlawing abortion,12,A Continuing Saga: Ending Abortion Restrictions in States with Constitutional Protections | KFF,https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai,kff.org,5393,5554,([kff.org](https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai))
218,States outlawing abortion,13,A Continuing Saga: Ending Abortion Restrictions in States with Constitutional Protections | KFF,https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai,kff.org,5708,5869,([kff.org](https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai))
218,States outlawing abortion,14,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,6085,6259,"[Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai)"
218,States outlawing abortion,15,Idaho's New Law Will Punish Anyone Helping a Minor Access an Out-of-State Abortion With Up to 5 Years in Prison,https://time.com/6269586/idaho-abortion-law-minor-access/?utm_source=openai,time.com,6296,6486,[Idaho's New Law Will Punish Anyone Helping a Minor Access an Out-of-State Abortion With Up to 5 Years in Prison](https://time.com/6269586/idaho-abortion-law-minor-access/?utm_source=openai)
218,States outlawing abortion,16,South Carolina Supreme Court strikes down state's 6-week abortion ban,https://www.axios.com/2023/01/05/south-carolina-abortion-ban?utm_source=openai,axios.com,6520,6671,[South Carolina Supreme Court strikes down state's 6-week abortion ban](https://www.axios.com/2023/01/05/south-carolina-abortion-ban?utm_source=openai)
219,how many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,292,421,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
219,how many states have outlawed abortion,2,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,758,851,([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))
219,how many states have outlawed abortion,3,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,1073,1249,"[Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai)"
219,how many states have outlawed abortion,4,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,1286,1459,[US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai)
219,how many states have outlawed abortion,5,Mississippi's only abortion clinic officially shuts down,https://www.axios.com/2022/07/06/mississippi-last-abortion-clinic-close-roe?utm_source=openai,axios.com,1497,1650,[Mississippi's only abortion clinic officially shuts down](https://www.axios.com/2022/07/06/mississippi-last-abortion-clinic-close-roe?utm_source=openai)
220,how many states don't allow abortion,1,"Six Months Post-Roe, 24 US States Have Banned Abortion or Are Likely to Do So: A Roundup | Guttmacher Institute",https://www.guttmacher.org/2023/01/six-months-post-roe-24-us-states-have-banned-abortion-or-are-likely-do-so-roundup?utm_source=openai,guttmacher.org,556,710,([guttmacher.org](https://www.guttmacher.org/2023/01/six-months-post-roe-24-us-states-have-banned-abortion-or-are-likely-do-so-roundup?utm_source=openai))
220,how many states don't allow abortion,2,"Abortion Restrictions Where You Live: Ban, Timeline, Counseling",https://www.healthline.com/health/abortion-restrictions?utm_source=openai,healthline.com,1071,1164,([healthline.com](https://www.healthline.com/health/abortion-restrictions?utm_source=openai))
220,how many states don't allow abortion,3,"Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy",https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai,apnews.com,1453,1546,([apnews.com](https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai))
221,What states have outlawed abortion?,1,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,1071,1177,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
221,What states have outlawed abortion?,2,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,1263,1356,([apnews.com](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai))
221,What states have outlawed abortion?,3,"Abortions in Florida plunged more than in any other state in 2024, new data shows",https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai,axios.com,1435,1543,([axios.com](https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai))
221,What states have outlawed abortion?,4,Abortion in Wyoming,https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai,en.wikipedia.org,2242,2331,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai))
221,What states have outlawed abortion?,5,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2517,2623,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
221,What states have outlawed abortion?,6,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,2836,3003,[South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai)
221,What states have outlawed abortion?,7,"Abortions in Florida plunged more than in any other state in 2024, new data shows",https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai,axios.com,3038,3216,"[Abortions in Florida plunged more than in any other state in 2024, new data shows](https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai)"
221,What states have outlawed abortion?,8,Some States Consider Bills That Would Punish People Seeking Abortions,https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai,time.com,3251,3408,[Some States Consider Bills That Would Punish People Seeking Abortions](https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai)
